Date,Control Point,Hong Kong Residents_Arrival,Mainland Visitors_Arrival,Other Visitors_Arrival,Hong Kong Residents_Departure,Mainland Visitors_Departure,Other Visitors_Departure
2021-06-07 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-07 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-07 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-07 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-08 00:00:00,Airport,451,9,4,845,16,34
2021-06-08 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-08 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-08 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-08 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-08 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-08 00:00:00,Hong Kong-Zhuhai-Macao Bridge,119,5,1,195,12,4
2021-06-08 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-08 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-08 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-08 00:00:00,Shenzhen Bay,916,111,1,657,89,1
2021-06-08 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-08 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-08 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-08 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-09 00:00:00,Airport,544,13,15,594,7,12
2021-06-09 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-09 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-09 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-09 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-09 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-09 00:00:00,Hong Kong-Zhuhai-Macao Bridge,108,9,4,214,23,3
2021-06-09 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-09 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-09 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-09 00:00:00,Shenzhen Bay,987,87,1,632,92,0
2021-06-09 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-09 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-09 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-09 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-10 00:00:00,Airport,471,14,25,1246,21,29
2021-06-10 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-10 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-10 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-10 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-10 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-10 00:00:00,Hong Kong-Zhuhai-Macao Bridge,138,6,3,179,9,4
2021-06-10 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-10 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-10 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-10 00:00:00,Shenzhen Bay,855,115,2,710,130,0
2021-06-10 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-10 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-10 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-10 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-11 00:00:00,Airport,724,28,8,1445,27,40
2021-06-11 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-11 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-11 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-11 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-11 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-11 00:00:00,Hong Kong-Zhuhai-Macao Bridge,128,5,3,193,12,5
2021-06-11 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-11 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-11 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-11 00:00:00,Shenzhen Bay,1016,105,1,715,86,3
2021-06-11 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-11 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-11 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-11 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-12 00:00:00,Airport,652,33,6,1182,24,23
2021-06-12 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-12 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-12 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-12 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-12 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-12 00:00:00,Hong Kong-Zhuhai-Macao Bridge,126,10,4,182,12,0
2021-06-12 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-12 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-12 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-12 00:00:00,Shenzhen Bay,792,288,0,668,195,0
2021-06-12 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-12 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-12 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-12 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-13 00:00:00,Airport,947,25,11,1130,14,31
2021-06-13 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-13 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-13 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-13 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-13 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-13 00:00:00,Hong Kong-Zhuhai-Macao Bridge,101,5,0,126,8,1
2021-06-13 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-13 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-13 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-13 00:00:00,Shenzhen Bay,735,152,4,533,84,3
2021-06-13 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-13 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-13 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-13 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-14 00:00:00,Airport,347,7,7,744,0,19
2021-06-14 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-14 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-14 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-14 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-14 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-14 00:00:00,Hong Kong-Zhuhai-Macao Bridge,82,5,2,112,3,1
2021-06-14 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-14 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-14 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-14 00:00:00,Shenzhen Bay,476,63,1,331,71,2
2021-06-14 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-14 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-14 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-14 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-15 00:00:00,Airport,574,13,8,1252,17,33
2021-06-15 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-15 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-15 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-15 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-15 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-15 00:00:00,Hong Kong-Zhuhai-Macao Bridge,101,5,1,165,2,6
2021-06-15 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-15 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-15 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-15 00:00:00,Shenzhen Bay,666,69,1,587,101,2
2021-06-15 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-15 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-15 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-15 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-16 00:00:00,Airport,747,2,14,731,10,20
2021-06-16 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-16 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-16 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-16 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-16 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-16 00:00:00,Hong Kong-Zhuhai-Macao Bridge,106,4,1,165,7,1
2021-06-16 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-16 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-16 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-16 00:00:00,Shenzhen Bay,797,95,1,694,128,4
2021-06-16 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-16 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-16 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-16 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-17 00:00:00,Airport,533,15,8,1402,13,29
2021-06-17 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-17 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-17 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-17 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-17 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-17 00:00:00,Hong Kong-Zhuhai-Macao Bridge,112,7,9,156,7,4
2021-06-17 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-17 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-17 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-17 00:00:00,Shenzhen Bay,706,82,2,636,65,2
2021-06-17 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-17 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-17 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-17 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-18 00:00:00,Airport,705,21,16,1533,27,25
2021-06-18 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-18 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-18 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-18 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-18 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-18 00:00:00,Hong Kong-Zhuhai-Macao Bridge,174,1,7,177,9,1
2021-06-18 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-18 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-18 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-18 00:00:00,Shenzhen Bay,795,91,3,750,106,3
2021-06-18 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-18 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-18 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-18 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-19 00:00:00,Airport,957,10,8,1455,22,23
2021-06-19 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-19 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-19 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-19 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-19 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-19 00:00:00,Hong Kong-Zhuhai-Macao Bridge,107,3,4,189,17,3
2021-06-19 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-19 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-19 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-19 00:00:00,Shenzhen Bay,692,149,3,769,87,1
2021-06-19 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-19 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-19 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-19 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-20 00:00:00,Airport,1522,26,31,1408,29,21
2021-06-20 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-20 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-20 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-20 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-20 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-20 00:00:00,Hong Kong-Zhuhai-Macao Bridge,135,5,1,149,50,7
2021-06-20 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-20 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-20 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-20 00:00:00,Shenzhen Bay,865,125,2,449,274,0
2021-06-20 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-20 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-20 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-20 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-21 00:00:00,Airport,627,3,13,806,63,13
2021-06-21 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-21 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-21 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-21 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-21 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-21 00:00:00,Hong Kong-Zhuhai-Macao Bridge,117,11,3,223,12,0
2021-06-21 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-21 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-21 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-21 00:00:00,Shenzhen Bay,716,71,2,544,87,2
2021-06-21 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-21 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-21 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-21 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-22 00:00:00,Airport,645,17,11,1159,35,34
2021-06-22 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-22 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-22 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-22 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-22 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-22 00:00:00,Hong Kong-Zhuhai-Macao Bridge,157,3,5,202,23,2
2021-06-22 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-22 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-22 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-22 00:00:00,Shenzhen Bay,761,133,4,502,93,1
2021-06-22 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-22 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-22 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-22 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-23 00:00:00,Airport,706,7,14,875,9,38
2021-06-23 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-23 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-23 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-23 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-23 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-23 00:00:00,Hong Kong-Zhuhai-Macao Bridge,145,11,18,204,10,2
2021-06-23 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-23 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-23 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-23 00:00:00,Shenzhen Bay,802,127,2,436,103,2
2021-06-23 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-23 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-23 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-23 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-24 00:00:00,Airport,542,33,10,1520,43,28
2021-06-24 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-24 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-24 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-24 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-24 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-24 00:00:00,Hong Kong-Zhuhai-Macao Bridge,143,6,10,188,12,1
2021-06-24 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-24 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-24 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-24 00:00:00,Shenzhen Bay,652,71,1,475,68,2
2021-06-24 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-24 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-24 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-24 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-25 00:00:00,Airport,670,18,11,1736,41,38
2021-06-25 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-25 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-25 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-25 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-25 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-25 00:00:00,Hong Kong-Zhuhai-Macao Bridge,172,4,8,204,19,4
2021-06-25 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-25 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-25 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-25 00:00:00,Shenzhen Bay,957,84,2,647,106,3
2021-06-25 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-25 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-25 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-25 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-26 00:00:00,Airport,811,33,28,1533,41,32
2021-06-26 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-26 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-26 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-26 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-26 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-26 00:00:00,Hong Kong-Zhuhai-Macao Bridge,126,18,1,219,73,3
2021-06-26 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-26 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-26 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-26 00:00:00,Shenzhen Bay,752,100,2,642,83,3
2021-06-26 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-26 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-26 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-26 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-27 00:00:00,Airport,1161,23,12,1402,28,16
2021-06-27 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-27 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-27 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-27 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-27 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-27 00:00:00,Hong Kong-Zhuhai-Macao Bridge,153,8,1,267,34,3
2021-06-27 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-27 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-27 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-27 00:00:00,Shenzhen Bay,862,118,1,417,90,0
2021-06-27 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-27 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-27 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-27 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-28 00:00:00,Airport,539,5,7,1115,1,35
2021-06-28 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-28 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-28 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-28 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-28 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-28 00:00:00,Hong Kong-Zhuhai-Macao Bridge,162,8,4,214,17,2
2021-06-28 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-28 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-28 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-28 00:00:00,Shenzhen Bay,717,97,1,490,71,3
2021-06-28 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-28 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-28 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-28 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-29 00:00:00,Airport,876,21,20,1622,20,31
2021-06-29 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-29 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-29 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-29 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-29 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-29 00:00:00,Hong Kong-Zhuhai-Macao Bridge,175,9,2,174,15,3
2021-06-29 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-29 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-29 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-29 00:00:00,Shenzhen Bay,821,113,0,531,105,1
2021-06-29 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-29 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-29 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-29 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-06-30 00:00:00,Airport,1630,14,11,1478,17,29
2021-06-30 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-06-30 00:00:00,Hung Hom,0,0,0,0,0,0
2021-06-30 00:00:00,Lo Wu,0,0,0,0,0,0
2021-06-30 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-06-30 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-06-30 00:00:00,Hong Kong-Zhuhai-Macao Bridge,233,9,13,238,18,7
2021-06-30 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-06-30 00:00:00,Man Kam To,0,0,0,0,0,0
2021-06-30 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-06-30 00:00:00,Shenzhen Bay,1137,117,0,737,134,0
2021-06-30 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-06-30 00:00:00,Harbour Control,0,0,0,0,0,0
2021-06-30 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-06-30 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-07-01 00:00:00,Airport,754,22,20,1733,31,33
2021-07-01 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-07-01 00:00:00,Hung Hom,0,0,0,0,0,0
2021-07-01 00:00:00,Lo Wu,0,0,0,0,0,0
2021-07-01 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-07-01 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-07-01 00:00:00,Hong Kong-Zhuhai-Macao Bridge,147,9,7,266,26,3
2021-07-01 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-07-01 00:00:00,Man Kam To,0,0,0,0,0,0
2021-07-01 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-07-01 00:00:00,Shenzhen Bay,739,120,0,721,107,2
2021-07-01 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-07-01 00:00:00,Harbour Control,0,0,0,0,0,0
2021-07-01 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-07-01 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-07-02 00:00:00,Airport,568,14,12,1865,33,32
2021-07-02 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-07-02 00:00:00,Hung Hom,0,0,0,0,0,0
2021-07-02 00:00:00,Lo Wu,0,0,0,0,0,0
2021-07-02 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-07-02 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-07-02 00:00:00,Hong Kong-Zhuhai-Macao Bridge,167,11,4,247,11,5
2021-07-02 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-07-02 00:00:00,Man Kam To,0,0,0,0,0,0
2021-07-02 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2021-07-02 00:00:00,Shenzhen Bay,928,141,3,704,85,3
2021-07-02 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2021-07-02 00:00:00,Harbour Control,0,0,0,0,0,0
2021-07-02 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2021-07-02 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2021-07-03 00:00:00,Airport,454,24,13,1365,33,18
2021-07-03 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2021-07-03 00:00:00,Hung Hom,0,0,0,0,0,0
2021-07-03 00:00:00,Lo Wu,0,0,0,0,0,0
2021-07-03 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2021-07-03 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2021-07-03 00:00:00,Hong Kong-Zhuhai-Macao Bridge,184,8,8,223,21,5
2021-07-03 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2021-07-03 00:00:00,Man Kam To,0,0,0,0,0,0
